# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.7,1.05,-0.12618287996035835,0,1.15,-0.37193265795754704,180.0,0.0,0.0
 0.144194761277346,1.7119554452854635,1.0499736704,-0.12618287996035835,0.1658239754689479,1.15,-0.37193265795754704,180.0,-4.276857979316031,0.0
 0.20354458309936427,1.723822188446506,1.0498949632,-0.38001363899084184,0.23407627056426888,1.15,-0.3772421735412899,180.0,-5.643148184055044,0.0
 0.2488298009312085,1.7356008404401038,1.0497643008,-0.6355648337631506,0.28615427107088975,1.1500000000000004,-0.38258692726553284,180.0,-6.776261493640204,0.0
 0.2867947198436738,1.7472920122232336,1.0495821056,-0.8928250518988619,0.32981392782022484,1.1500000000000001,-0.3879650901093037,180.0,-7.7852264541028395,0.0
 0.320057315853796,1.7588963147528724,1.0493488000000002,-1.1517818942890008,0.3680659132318654,1.15,-0.3933747300363479,180.0,-8.715379699915875,0.0
 0.3499630762023008,1.7704143589859969,1.0490648064,-1.412421950940909,0.40245753763264597,1.1500000000000006,-0.3988138099280638,180.0,-9.590852049872288,0.0
 0.3773129742810893,1.7818467558795839,1.0487305472000001,-1.6747307769936555,0.43390992042325266,1.1499999999999986,-0.40428018570447444,180.0,-10.426264681092547,1.1226319015566678e-12
 0.40263000775483415,1.7931941163906102,1.0483464448,-1.9386928689309995,0.46302450891805924,1.1499999999999995,-0.40977160445970734,180.00000000000003,-11.231229693870098,-1.2018532480504716e-12
 0.4262782439072154,1.8044570514760525,1.0479129216,-2.2042916410132762,0.4902199804932977,1.1499999999999995,-0.41528570282731236,180.0,-12.01243120010486,0.0
 0.44852334621513246,1.8156361720928877,1.0474304,-2.4715094020264234,0.5158018481474023,1.1499999999999995,-0.4208200052582193,180.0,-12.774710367492895,0.0
 0.4695663227347672,1.8267320891980925,1.0468993024000002,-2.7403273323347115,0.5400012711449823,1.1500000000000028,-0.4263719228077135,180.0,-13.521681793083786,0.0
 0.48956369681501344,1.8377454137486438,1.0463200512,-3.010725461345062,0.5629982513372654,1.1499999999999997,-0.4319387516408118,180.0,-14.256107061764537,0.0
 0.5086402359335014,1.848676756701518,1.0456930688000001,-3.2826826453861653,0.5849362713235265,1.1499999999999984,-0.43751767204576175,180.0,-14.980132952222457,1.5567476454451242e-12
 0.5268973436372213,1.8595267290136923,1.0450187776,-3.5561765461109345,0.6059319451828045,1.1500000000000012,-0.44310574747047166,180.00000000000003,-15.69544969325677,-1.6221092841619856e-12
 0.5444187953099964,1.8702959416421432,1.0442976,-3.8311836093938054,0.6260816146064958,1.15,-0.4486999237576919,180.0,-16.403399737033563,0.0
 0.5612747788207009,1.8809850055438477,1.0435299584000002,-4.107679044880737,0.645465995643806,1.1500000000000026,-0.45429702851608,180.0,-17.105054676600517,0.0
 0.5775248152303709,1.8915945316757825,1.0427162751999999,-4.385636806164893,0.6641535375149266,1.1499999999999992,-0.45989377081241734,180.0,-17.801270979799355,0.0
 0.5932199173282803,1.9021251309949243,1.0418569728,-4.665029571665395,0.6822029049275223,1.1500000000000004,-0.46548674107675636,180.0,-18.492731235793684,-1.871782820680443e-12
 0.6084042160174156,1.9125774144582501,1.0409524736,-4.945828726327588,0.699664848420028,1.150000000000003,-0.4710724110780602,179.99999999999997,-19.179975238272753,1.931873800526167e-12
 0.6231162067399271,1.9229519930227363,1.0400032000000001,-5.228004344091057,0.7165836377509162,1.1499999999999977,-0.47664713444097045,180.0,-19.86342380534161,0.0
 0.637389719201111,1.93324947764536,1.0390095744,-5.511525171298378,0.7329981770812776,1.1499999999999937,-0.48220714684359317,180.0,-20.54339729157612,0.0
 0.6512546820248043,1.9434704792830977,1.0379720192000002,-5.796358611018443,0.7489428843285248,1.1499999999999977,-0.4877485674360871,180.0,-21.220130173373843,0.0
 0.6647377330264266,1.9536156088929266,1.0368909568,-6.082470708407106,0.7644483929803905,1.1499999999999997,-0.4932673993626337,180.0,-21.89378267339893,2.1654671091053824e-12
 0.677862711609983,1.963685477431823,1.0357668096,-6.3698261371085065,0.7795421183514804,1.1499999999999988,-0.4987595314564813,180.00000000000003,-22.564450135509265,-2.222469121891377e-12
 0.6906510600061202,1.9736806958567643,1.0346,-6.658388186808663,0.7942487190070381,1.149999999999998,-0.5042207398454729,180.0,-23.23217066022613,-2.2790070615752257e-12
 0.7031221531894644,1.9836018751247264,1.0333909503999998,-6.9481187519636975,0.8085904761678838,1.149999999999996,-0.5096466899790675,179.99999999999997,-23.89693138764112,0.0
 0.7152935724014085,1.9934496261926866,1.0321400832,-7.238978321761743,0.8225876082616196,1.150000000000005,-0.515032938709513,179.99999999999997,-24.558673721193,4.781675682733111e-12
 0.7271813336450396,2.003224560017622,1.0308478208,-7.5309259714195225,0.8362585336917955,1.15000000000001,-0.5203749370135301,180.00000000000003,-25.217297703543174,-2.4461941757854747e-12
 0.7388000799047382,2.0129272875565087,1.0295145855999999,-7.823919354792271,0.8496200918904488,1.149999999999997,-0.5256680328230269,180.0,-25.872665727545538,0.0
 0.7501632438991988,2.022558419766324,1.0281408,-8.117914698428232,0.8626877304840784,1.1499999999999926,-0.5309074741642487,180.0,-26.524605706180495,0.0
 0.7612831867147539,2.0321185676040443,1.0267268864,-8.412866797086107,0.8754756647219668,1.1499999999999935,-0.5360884127331116,180.0,-27.172913805894268,0.0
