# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.7,2.75,0.0,0,1.2,0,0.0,0.0,0.0
 0.1419282072035005,1.7120861695999998,2.75,0.0,0.1703138486442006,1.2,0,0.0,0.0,0.0
 0.20142722755377437,1.7243437568,2.75,0.0,0.24171267306452926,1.2000000000000002,0,0.0,0.0,0.0
 0.24755935045964214,1.7367713792,2.75,0.0,0.2970712205515706,1.2000000000000002,0,0.0,0.0,0.0
 0.2868439018002646,1.7493676543999999,2.75,0.0,0.34421268216031753,1.2,0,0.0,0.0,0.0
 0.3217949657779004,1.7621312,2.75,0.0,0.3861539589334805,1.1999999999999993,0,0.0,0.0,0.0
 0.3536962764859142,1.7750606336,2.75,0.0,0.424435531783097,1.2,0,0.0,0.0,0.0
 0.38330704141719063,1.7881545728,2.75,0.0,0.4599684497006288,1.2000000000000008,0,0.0,0.0,0.0
 0.4111196808716412,1.8014116352,2.75,0.0,0.49334361704596946,1.2000000000000004,0,0.0,0.0,0.0
 0.4374746438366458,1.8148304384,2.75,0.0,0.524969572603975,1.2000000000000013,0,0.0,0.0,0.0
 0.4626186334336309,1.8284096,2.75,0.0,0.5551423601203572,1.2000000000000026,0,0.0,0.0,0.0
 0.4867369885266579,1.8421477376,2.75,0.0,0.5840843862319897,1.2000000000000008,0,0.0,0.0,0.0
 0.5099729875199275,1.8560434688,2.75,0.0,0.6119675850239131,1.2,0,0.0,0.0,0.0
 0.5324399984974831,1.8700954112,2.75,0.0,0.63892799819698,1.200000000000003,0,0.0,0.0,0.0
 0.5542294687221172,1.8843021824000001,2.75,0.0,0.6650753624665408,1.1999999999999948,0,0.0,0.0,0.0
 0.5754163709871315,1.8986624,2.75,0.0,0.690499645184558,1.200000000000003,0,0.0,0.0,0.0
 0.5960630302241536,1.9131746816000001,2.75,0.0,0.7152756362689845,1.199999999999998,0,0.0,0.0,0.0
 0.6162218821171479,1.9278376448,2.75,0.0,0.7394662585405777,1.2000000000000033,0,0.0,0.0,0.0
 0.6359375063636364,1.9426499072,2.75,0.0,0.7631250076363639,1.2,0,0.0,0.0,0.0
 0.6552481545185761,1.9576100864,2.75,0.0,0.7862977854222916,1.2000000000000024,0,0.0,0.0,0.0
 0.674186917701612,1.9727168000000002,2.75,0.0,0.8090243012419347,1.2000000000000035,0,0.0,0.0,0.0
 0.6927826325767702,1.9879686656000002,2.75,0.0,0.8313391590921245,1.1999999999999988,0,0.0,0.0,0.0
 0.711060593761179,2.0033643008000004,2.75,0.0,0.8532727125134152,1.2000000000000037,0,0.0,0.0,0.0
 0.7290431208097367,2.0189023232000003,2.75,0.0,0.8748517449716844,1.2000000000000024,0,0.0,0.0,0.0
 0.7467500143957143,2.0345813504,2.75,0.0,0.8961000172748576,1.1999999999999988,0,0.0,0.0,0.0
 0.7641989269817121,2.0504000000000002,2.75,0.0,0.9170387123780549,1.2,0,0.0,0.0,0.0
 0.7814056667314361,2.0663568896,2.75,0.0,0.9376868000777236,1.1999999999999986,0,0.0,0.0,0.0
 0.7983844487463416,2.0824506368,2.75,0.0,0.9580613384956103,1.1999999999999973,0,0.0,0.0,0.0
 0.8151481043344206,2.0986798591999998,2.75,0.0,0.9781777252013051,1.2,0,0.0,0.0,0.0
 0.8317082565419196,2.1150431744,2.75,0.0,0.9980499078503038,1.1999999999999973,0,0.0,0.0,0.0
 0.8480754683399346,2.1315391999999997,2.75,0.0,1.017690562007922,1.2000000000000082,0,0.0,0.0,0.0
 0.8642593684768481,2.1481665536000003,2.75,0.0,1.0371112421722182,1.2,0,0.0,0.0,0.0
 0.8802687589594443,2.1649238528000003,2.75,0.0,1.0563225107513337,1.2000000000000028,0,0.0,0.0,0.0
 0.8961117073222511,2.1818097152,2.75,0.0,1.0753340487867018,1.2000000000000028,0,0.0,0.0,0.0
 0.9117956262233329,2.1988227584,2.75,0.0,1.094154751468,1.199999999999997,0,0.0,0.0,0.0
 0.9273273424201401,2.2159616,2.75,0.0,1.1127928109041685,1.1999999999999915,0,0.0,0.0,0.0
 0.9427131567979733,2.2332248576000002,2.75,0.0,1.1312557881575684,1.2000000000000115,0,0.0,0.0,0.0
 0.957958896821779,2.2506111488,2.75,0.0,1.1495506761861354,1.2000000000000028,0,0.0,0.0,0.0
 0.9730699625412347,2.2681190912,2.75,0.0,1.1676839550494822,1.2000000000000028,0,0.0,0.0,0.0
 0.9880513670857399,2.2857473024,2.75,0.0,1.1856616405028886,1.200000000000006,0,0.0,0.0,0.0
 1.0029077724297482,2.3034944,2.75,0.0,1.2034893269156985,1.200000000000006,0,0.0,0.0,0.0
 1.0176435210819161,2.3213590016000003,2.75,0.0,1.2211722252983002,1.200000000000003,0,0.0,0.0,0.0
 1.0322626642478165,2.3393397248000003,2.75,0.0,1.2387151970973806,1.2,0,0.0,0.0,0.0
 1.0467689869307364,2.3574351872,2.75,0.0,1.2561227843168845,1.200000000000003,0,0.0,0.0,0.0
 1.061166030364712,2.3756440064000004,2.75,0.0,1.2733992364376552,1.200000000000003,0,0.0,0.0,0.0
 1.0754571121155883,2.3939648000000004,2.75,0.0,1.2905485345387067,1.1999999999999906,0,0.0,0.0,0.0
 1.0896453441372569,2.4123961856000005,2.75,0.0,1.307574412964709,1.2000000000000062,0,0.0,0.0,0.0
