# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.9007064547652628,5.020166046038226,0.05204910921750707,0,3.0,0.14727882365470674,0.0,0.0,0.0
 0.08964687843948432,1.9127612940120966,5.020176996998707,0.05204910921750707,0.268940635318453,3.0000000000000004,0.14727882365470674,0.0,2.730771779835343,0.0
 0.12706683501431973,1.924925376559453,5.020209741563491,0.15423447063473159,0.3812005050429592,2.999999999999999,0.14230133186474425,0.0,3.4462345253552136,0.0
 0.15597385327406801,1.9371980496176138,5.020264117257591,0.2538548349865497,0.46792155982220407,3.0,0.1375358291818162,0.0,3.959927287173095,0.0
 0.18050412266441448,1.9495786603968621,5.020339961606023,0.3509929181070896,0.5415123679932434,2.999999999999998,0.13297105334189935,0.0,4.355369786821784,0.0
 0.20225541780647738,1.96206655610748,5.020437112133797,0.4457278517930738,0.6067662534194321,3.0000000000000013,0.12859644936144693,0.0,4.669506439851637,0.0
 0.2220449870754746,1.9746610839597494,5.0205554063659275,0.5381353729365463,0.6661349612264238,3.0,0.12440211808718064,0.0,4.9231398117484915,0.0
 0.24035700567550464,1.987361591163953,5.020694681827427,0.6282880007398332,0.721071017026514,3.0000000000000044,0.12037876966437641,0.0,5.129560638930462,0.0
 0.2575060772295382,2.0001674249303734,5.0208547760433095,0.7162552031776058,0.7725182316886148,3.0000000000000018,0.11651768026433972,0.0,5.297959624132698,0.0
 0.2737101173009347,2.0130779324692925,5.021035526538589,0.8021035532236926,0.8211303519028043,3.0000000000000036,0.11281065236899504,0.0,5.435047030998004,0.0
 0.28912733852443157,2.0260924609909927,5.021236770838278,0.8858968756606987,0.8673820155732949,3.0,0.10924997827463445,0.0,5.545919415685856,0.0
 0.3038768333081131,2.0392103577057568,5.021458346467389,0.9676963851530754,0.9116304999243394,2.9999999999999964,0.10582840636517812,0.0,5.634565016729779,0.0
 0.3180508521871931,2.0524309698238667,5.021700090950937,1.047560816075607,0.9541525565615795,3.000000000000008,0.10253911010334951,0.0,5.704178222491971,0.0
 0.3317225373324625,2.065753644555605,5.021961841813933,1.1255465447460196,0.9951676119973877,3.0,0.09937565906345422,0.0,5.7573654786686035,0.0
 0.34495101137728923,2.0791777291112536,5.022243436581392,1.2017077045471687,1.034853034131868,3.0000000000000084,0.09633199289119422,0.0,5.796285785036596,0.0
 0.357784848876086,2.0927025707010953,5.022544712778328,1.2760962944089143,1.0733545466282584,2.9999999999999956,0.09340239636385886,0.0,5.822749871314105,0.0
 0.37026451711400865,2.1063275165354125,5.022865507929751,1.348762281035321,1.1107935513420264,3.0000000000000133,0.09058147678629828,0.0,5.838292245522262,0.0
 0.3824241369892061,2.1200519138244873,5.023205659560677,1.4197536954611845,1.1472724109676187,3.0,0.08786414306523854,0.0,5.844224789666465,0.0
 0.3942927818593643,2.133875109778602,5.023565005196119,1.4891167240311107,1.1828783455780933,3.000000000000005,0.08524558644102426,0.0,5.841677502140178,0.0
 0.4058954542725887,2.147796451608039,5.023943382361089,1.5568957944321464,1.2176863628177665,2.9999999999999902,0.08272126206691438,0.0,5.831630007278282,0.0
 0.41725383304766184,2.1618152865230806,5.024340628580601,1.6231336569308956,1.2517614991429857,2.9999999999999853,0.08028687250063078,0.0,5.814936322139818,0.0
 0.4283868533638238,2.1759309617340095,5.024756581379669,1.6878714611424663,1.2851605600914715,2.999999999999985,0.07793835181914585,0.0,5.7923446019348095,0.0
 0.4393111632763475,2.1901428244511076,5.025191078283305,1.751148828694136,1.3179334898290425,2.99999999999999,0.07567185195009865,0.0,5.7645130613175155,0.0
 0.4500414873413338,2.204450221884658,5.0256439568165225,1.8130039219189191,1.3501244620240014,3.0,0.07348372828615474,0.0,5.732022968478505,0.0
 0.4605909194223758,2.2188525012449416,5.026115054504335,1.8734735089118557,1.3817727582671273,3.0,0.07137052799876349,0.0,5.6953893471315045,0.0
 0.47097116081327817,2.233349009742242,5.026604208871756,1.9325930251502548,1.4129134824398344,2.9999999999999947,0.06932897771827341,0.0,5.655069866863675,0.0
 0.48119271564233373,2.247939094586841,5.027111257443798,1.9903966318565416,1.443578146927001,2.9999999999999947,0.0673559734904348,0.0,5.611472294358711,0.0
 0.4912650525499253,2.2626221029890212,5.027636037745476,2.0469172713529384,1.4737951576497759,3.000000000000011,0.06544856972714883,0.0,5.564960772068963,0.0
 0.5011967394785402,2.277397382159065,5.028178387301801,2.1021867195111503,1.5035902184356207,3.000000000000028,0.06360397083930133,0.0,5.515861161247064,0.0
 0.5109955568349297,2.292264279307255,5.028738143637787,2.156235635593413,1.5329866705047892,2.9999999999999885,0.06181952143199985,0.0,5.46446558988803,0.0
 0.5206685931110034,2.307222141643872,5.029315144278448,2.2090936094737565,1.5620057793330104,3.0,0.06009269900736516,0.0,5.411036370303419,0.0
 0.530222326168682,2.3222703163792007,5.0299092267487975,2.2607892065210256,1.5906669785060463,3.0000000000000115,0.058421105656777085,0.0,5.355809378695818,0.0
 0.5396626927247224,2.3374081507235216,5.030520228573847,2.311350010260193,1.6189880781741677,3.0000000000000115,0.05680246134481931,0.0,5.298996978598194,0.0
 0.5489951480584747,2.352634991887118,5.031147987278611,2.3608026628766487,1.6469854441754244,2.999999999999988,0.05523459661155861,0.0,5.240790571340632,0.0
